Region,Year,Indicator,Normalized,Value,Unit,Source,Continent,UN_Region,Official_Name
MDA,2022,Education Index,0.7799051432230472,0.8085155097222222,,United Nations Development Programme (UNDP),Europe,Eastern Europe,Republic of Moldova
MDG,2007,Education Index,0.25925414163315436,0.40901278231666666,,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDG,2012,Education Index,0.25925414163315436,0.40901278231666666,,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDG,2017,Education Index,0.25925414163315436,0.40901278231666666,,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDG,2022,Education Index,0.25925414163315436,0.40901278231666666,,United Nations Development Programme (UNDP),Africa,Eastern Africa,Republic of Madagascar
MDV,2007,Education Index,0.5205043610870846,0.5970228334111111,,Estimated,Asia,Southern Asia,Republic of Maldives
MDV,2012,Education Index,0.5205043610870846,0.5970228334111111,,Estimated,Asia,Southern Asia,Republic of Maldives
MDV,2017,Education Index,0.5205043610870846,0.5970228334111111,,Estimated,Asia,Southern Asia,Republic of Maldives
MDV,2022,Education Index,0.5205043610870846,0.5970228334111111,,United Nations Development Programme (UNDP),Asia,Southern Asia,Republic of Maldives
MEX,2007,Education Index,0.6634310884220773,0.7102933301222223,,Estimated,America,Central America,United Mexican States
MEX,2012,Education Index,0.6634310884220773,0.7102933301222223,,Estimated,America,Central America,United Mexican States
MEX,2017,Education Index,0.6634310884220773,0.7102933301222223,,Estimated,America,Central America,United Mexican States
MEX,2022,Education Index,0.6634310884220773,0.7102933301222223,,United Nations Development Programme (UNDP),America,Central America,United Mexican States
MHL,2007,Education Index,0.8634754274476635,0.8824472590555554,,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MHL,2012,Education Index,0.8634754274476635,0.8824472590555554,,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MHL,2017,Education Index,0.8634754274476635,0.8824472590555554,,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MHL,2022,Education Index,0.8634754274476635,0.8824472590555554,,United Nations Development Programme (UNDP),Oceania,Micronesia,Republic of the Marshall Islands
MKD,2007,Education Index,0.6535173337219635,0.7021836334444445,,Estimated,Europe,Southern Europe,Republic of North Macedonia
MKD,2012,Education Index,0.6535173337219635,0.7021836334444445,,Estimated,Europe,Southern Europe,Republic of North Macedonia
MKD,2017,Education Index,0.6535173337219635,0.7021836334444445,,Estimated,Europe,Southern Europe,Republic of North Macedonia
MKD,2022,Education Index,0.6535173337219635,0.7021836334444445,,United Nations Development Programme (UNDP),Europe,Southern Europe,Republic of North Macedonia
MLI,2007,Education Index,0.008992620252187623,0.24970282420555556,,Estimated,Africa,Western Africa,Republic of Mali
MLI,2012,Education Index,0.008992620252187623,0.24970282420555556,,Estimated,Africa,Western Africa,Republic of Mali
MLI,2017,Education Index,0.008992620252187623,0.24970282420555556,,Estimated,Africa,Western Africa,Republic of Mali
MLI,2022,Education Index,0.008992620252187623,0.24970282420555556,,United Nations Development Programme (UNDP),Africa,Western Africa,Republic of Mali
MLT,2007,Education Index,0.8245035606999817,0.8476014455,,Estimated,Europe,Southern Europe,Republic of Malta
MLT,2012,Education Index,0.8245035606999817,0.8476014455,,Estimated,Europe,Southern Europe,Republic of Malta
MLT,2017,Education Index,0.8245035606999817,0.8476014455,,Estimated,Europe,Southern Europe,Republic of Malta
MLT,2022,Education Index,0.8245035606999817,0.8476014455,,United Nations Development Programme (UNDP),Europe,Southern Europe,Republic of Malta
MMR,2007,Education Index,0.4612566785045747,0.5522972004555555,,Estimated,Asia,South-eastern Asia,Republic of the Union of Myanmar
MMR,2012,Education Index,0.4612566785045747,0.5522972004555555,,Estimated,Asia,South-eastern Asia,Republic of the Union of Myanmar
MMR,2017,Education Index,0.4612566785045747,0.5522972004555555,,Estimated,Asia,South-eastern Asia,Republic of the Union of Myanmar
MMR,2022,Education Index,0.4612566785045747,0.5522972004555555,,United Nations Development Programme (UNDP),Asia,South-eastern Asia,Republic of the Union of Myanmar
MNE,2007,Education Index,0.8154073151023513,0.839561532388889,,Estimated,Europe,Southern Europe,Montenegro
MNE,2012,Education Index,0.8154073151023513,0.839561532388889,,Estimated,Europe,Southern Europe,Montenegro
MNE,2017,Education Index,0.8154073151023513,0.839561532388889,,Estimated,Europe,Southern Europe,Montenegro
MNE,2022,Education Index,0.8154073151023513,0.839561532388889,,United Nations Development Programme (UNDP),Europe,Southern Europe,Montenegro
MNG,2007,Education Index,0.672054325880209,0.7173787652666666,,Estimated,Asia,Eastern Asia,Mongolia
MNG,2012,Education Index,0.672054325880209,0.7173787652666666,,Estimated,Asia,Eastern Asia,Mongolia
MNG,2017,Education Index,0.672054325880209,0.7173787652666666,,Estimated,Asia,Eastern Asia,Mongolia
MNG,2022,Education Index,0.672054325880209,0.7173787652666666,,United Nations Development Programme (UNDP),Asia,Eastern Asia,Mongolia
MNP,2007,Education Index,0.7180521754446579,0.7556725828249999,,Estimated,Oceania,Micronesia,Northern Mariana Islands
MNP,2012,Education Index,0.7180521754446579,0.7556725828249999,,Estimated,Oceania,Micronesia,Northern Mariana Islands
MNP,2017,Education Index,0.7180521754446579,0.7556725828249999,,Estimated,Oceania,Micronesia,Northern Mariana Islands
MNP,2022,Education Index,0.7180521754446579,0.7556725828249999,,Estimated,Oceania,Micronesia,Northern Mariana Islands
MOZ,2007,Education Index,0.28512097998331587,0.4265953186222222,,Estimated,Africa,Eastern Africa,Republic of Mozambique
MOZ,2012,Education Index,0.28512097998331587,0.4265953186222222,,Estimated,Africa,Eastern Africa,Republic of Mozambique
MOZ,2017,Education Index,0.28512097998331587,0.4265953186222222,,Estimated,Africa,Eastern Africa,Republic of Mozambique
MOZ,2022,Education Index,0.28512097998331587,0.4265953186222222,,United Nations Development Programme (UNDP),Africa,Eastern Africa,Republic of Mozambique
MRT,2007,Education Index,0.2190762570883008,0.38213128699444443,,Estimated,Africa,Western Africa,Islamic Republic of Mauritania
MRT,2012,Education Index,0.2190762570883008,0.38213128699444443,,Estimated,Africa,Western Africa,Islamic Republic of Mauritania
MRT,2017,Education Index,0.2190762570883008,0.38213128699444443,,Estimated,Africa,Western Africa,Islamic Republic of Mauritania
MRT,2022,Education Index,0.2190762570883008,0.38213128699444443,,United Nations Development Programme (UNDP),Africa,Western Africa,Islamic Republic of Mauritania
MUS,2007,Education Index,0.6980352991993319,0.7389044340444444,,Estimated,Africa,Eastern Africa,Republic of Mauritius
MUS,2012,Education Index,0.6980352991993319,0.7389044340444444,,Estimated,Africa,Eastern Africa,Republic of Mauritius
MUS,2017,Education Index,0.6980352991993319,0.7389044340444444,,Estimated,Africa,Eastern Africa,Republic of Mauritius
MUS,2022,Education Index,0.6980352991993319,0.7389044340444444,,United Nations Development Programme (UNDP),Africa,Eastern Africa,Republic of Mauritius
MWI,2007,Education Index,0.3819327783470467,0.49437108273333336,,Estimated,Africa,Eastern Africa,Republic of Malawi
MWI,2012,Education Index,0.3819327783470467,0.49437108273333336,,Estimated,Africa,Eastern Africa,Republic of Malawi
MWI,2017,Education Index,0.3819327783470467,0.49437108273333336,,Estimated,Africa,Eastern Africa,Republic of Malawi
MWI,2022,Education Index,0.3819327783470467,0.49437108273333336,,United Nations Development Programme (UNDP),Africa,Eastern Africa,Republic of Malawi
MYS,2007,Education Index,0.672215291246499,0.717511304,,Estimated,Asia,South-eastern Asia,Malaysia
MYS,2012,Education Index,0.672215291246499,0.717511304,,Estimated,Asia,South-eastern Asia,Malaysia
MYS,2017,Education Index,0.672215291246499,0.717511304,,Estimated,Asia,South-eastern Asia,Malaysia
MYS,2022,Education Index,0.672215291246499,0.717511304,,United Nations Development Programme (UNDP),Asia,South-eastern Asia,Malaysia
NAM,2007,Education Index,0.482402867938391,0.5681147009111112,,Estimated,Africa,Southern Africa,Republic of Namibia
NAM,2012,Education Index,0.482402867938391,0.5681147009111112,,Estimated,Africa,Southern Africa,Republic of Namibia
NAM,2017,Education Index,0.482402867938391,0.5681147009111112,,Estimated,Africa,Southern Africa,Republic of Namibia
NAM,2022,Education Index,0.482402867938391,0.5681147009111112,,United Nations Development Programme (UNDP),Africa,Southern Africa,Republic of Namibia
NCL,2007,Education Index,0.47612013004183223,0.5633984122333333,,Estimated,Oceania,Melanesia,New Caledonia
NCL,2012,Education Index,0.47612013004183223,0.5633984122333333,,Estimated,Oceania,Melanesia,New Caledonia
NCL,2017,Education Index,0.47612013004183223,0.5633984122333333,,Estimated,Oceania,Melanesia,New Caledonia
NCL,2022,Education Index,0.47612013004183223,0.5633984122333333,,Estimated,Oceania,Melanesia,New Caledonia
NER,2007,Education Index,0.0,0.24432650965555558,,Estimated,Africa,Western Africa,Republic of Niger
NER,2012,Education Index,0.0,0.24432650965555558,,Estimated,Africa,Western Africa,Republic of Niger
NER,2017,Education Index,0.0,0.24432650965555558,,Estimated,Africa,Western Africa,Republic of Niger
NER,2022,Education Index,0.0,0.24432650965555558,,United Nations Development Programme (UNDP),Africa,Western Africa,Republic of Niger
NGA,2007,Education Index,0.4513246843884075,0.5449231641666668,,Estimated,Africa,Western Africa,Federal Republic of Nigeria
NGA,2012,Education Index,0.4513246843884075,0.5449231641666668,,Estimated,Africa,Western Africa,Federal Republic of Nigeria
NGA,2017,Education Index,0.4513246843884075,0.5449231641666668,,Estimated,Africa,Western Africa,Federal Republic of Nigeria
NGA,2022,Education Index,0.4513246843884075,0.5449231641666668,,United Nations Development Programme (UNDP),Africa,Western Africa,Federal Republic of Nigeria
NIC,2007,Education Index,0.5133325392557311,0.5915410519444444,,Estimated,America,Central America,Republic of Nicaragua
NIC,2012,Education Index,0.5133325392557311,0.5915410519444444,,Estimated,America,Central America,Republic of Nicaragua
NIC,2017,Education Index,0.5133325392557311,0.5915410519444444,,Estimated,America,Central America,Republic of Nicaragua
NIC,2022,Education Index,0.5133325392557311,0.5915410519444444,,United Nations Development Programme (UNDP),America,Central America,Republic of Nicaragua
NLD,2007,Education Index,0.9215489675500774,0.9355954591666666,,Estimated,Europe,Western Europe,Kingdom of the Netherlands
NLD,2012,Education Index,0.9215489675500774,0.9355954591666666,,Estimated,Europe,Western Europe,Kingdom of the Netherlands
NLD,2017,Education Index,0.9215489675500774,0.9355954591666666,,Estimated,Europe,Western Europe,Kingdom of the Netherlands
NLD,2022,Education Index,0.9215489675500774,0.9355954591666666,,United Nations Development Programme (UNDP),Europe,Western Europe,Kingdom of the Netherlands
NOR,2007,Education Index,0.9403766759247258,0.9531464307777777,,Estimated,Europe,Northern Europe,Kingdom of Norway
NOR,2012,Education Index,0.9403766759247258,0.9531464307777777,,Estimated,Europe,Northern Europe,Kingdom of Norway
NOR,2017,Education Index,0.9403766759247258,0.9531464307777777,,Estimated,Europe,Northern Europe,Kingdom of Norway
NOR,2022,Education Index,0.9403766759247258,0.9531464307777777,,United Nations Development Programme (UNDP),Europe,Northern Europe,Kingdom of Norway
NPL,2007,Education Index,0.39082653465908257,0.5007566199888889,,Estimated,Asia,Southern Asia,Federal Democratic Republic of Nepal
NPL,2012,Education Index,0.39082653465908257,0.5007566199888889,,Estimated,Asia,Southern Asia,Federal Democratic Republic of Nepal
NPL,2017,Education Index,0.39082653465908257,0.5007566199888889,,Estimated,Asia,Southern Asia,Federal Democratic Republic of Nepal
NPL,2022,Education Index,0.39082653465908257,0.5007566199888889,,United Nations Development Programme (UNDP),Asia,Southern Asia,Federal Democratic Republic of Nepal
NRU,2007,Education Index,0.5976286534439574,0.657179505,,Estimated,Oceania,Polynesia,Republic of Nauru
NRU,2012,Education Index,0.5976286534439574,0.657179505,,Estimated,Oceania,Polynesia,Republic of Nauru
NRU,2017,Education Index,0.5976286534439574,0.657179505,,Estimated,Oceania,Polynesia,Republic of Nauru
NRU,2022,Education Index,0.5976286534439574,0.657179505,,United Nations Development Programme (UNDP),Oceania,Polynesia,Republic of Nauru
NZL,2007,Education Index,0.9669841772577339,0.9782213422222223,,Estimated,Oceania,Australia and New Zealand,New Zealand
NZL,2012,Education Index,0.9669841772577339,0.9782213422222223,,Estimated,Oceania,Australia and New Zealand,New Zealand
NZL,2017,Education Index,0.9669841772577339,0.9782213422222223,,Estimated,Oceania,Australia and New Zealand,New Zealand
NZL,2022,Education Index,0.9669841772577339,0.9782213422222223,,United Nations Development Programme (UNDP),Oceania,Australia and New Zealand,New Zealand
OMN,2007,Education Index,0.719078814511321,0.7565369449444445,,Estimated,Asia,Western Asia,Sultanate of Oman
OMN,2012,Education Index,0.719078814511321,0.7565369449444445,,Estimated,Asia,Western Asia,Sultanate of Oman
OMN,2017,Education Index,0.719078814511321,0.7565369449444445,,Estimated,Asia,Western Asia,Sultanate of Oman
OMN,2022,Education Index,0.719078814511321,0.7565369449444445,,United Nations Development Programme (UNDP),Asia,Western Asia,Sultanate of Oman
PAK,2007,Education Index,0.19568695496980665,0.3667192031333333,,Estimated,Asia,Southern Asia,Islamic Republic of Pakistan
PAK,2012,Education Index,0.19568695496980665,0.3667192031333333,,Estimated,Asia,Southern Asia,Islamic Republic of Pakistan
PAK,2017,Education Index,0.19568695496980665,0.3667192031333333,,Estimated,Asia,Southern Asia,Islamic Republic of Pakistan
PAK,2022,Education Index,0.19568695496980665,0.3667192031333333,,United Nations Development Programme (UNDP),Asia,Southern Asia,Islamic Republic of Pakistan
PAN,2007,Education Index,0.6792122709771401,0.7232825075,,Estimated,America,Central America,Republic of Panama
PAN,2012,Education Index,0.6792122709771401,0.7232825075,,Estimated,America,Central America,Republic of Panama
PAN,2017,Education Index,0.6792122709771401,0.7232825075,,Estimated,America,Central America,Republic of Panama
PAN,2022,Education Index,0.6792122709771401,0.7232825075,,United Nations Development Programme (UNDP),America,Central America,Republic of Panama
PER,2007,Education Index,0.7055078566963047,0.7451453838333333,,Estimated,America,South America,Republic of Peru
PER,2012,Education Index,0.7055078566963047,0.7451453838333333,,Estimated,America,South America,Republic of Peru
PER,2017,Education Index,0.7055078566963047,0.7451453838333333,,Estimated,America,South America,Republic of Peru
PER,2022,Education Index,0.7055078566963047,0.7451453838333333,,United Nations Development Programme (UNDP),America,South America,Republic of Peru
PHL,2007,Education Index,0.5937998712531813,0.6541403055777778,,Estimated,Asia,South-eastern Asia,Republic of the Philippines
PHL,2012,Education Index,0.5937998712531813,0.6541403055777778,,Estimated,Asia,South-eastern Asia,Republic of the Philippines
PHL,2017,Education Index,0.5937998712531813,0.6541403055777778,,Estimated,Asia,South-eastern Asia,Republic of the Philippines
PHL,2022,Education Index,0.5937998712531813,0.6541403055777778,,United Nations Development Programme (UNDP),Asia,South-eastern Asia,Republic of the Philippines
PLW,2007,Education Index,0.8973401915697028,0.9132598872777777,,Estimated,Oceania,Micronesia,Republic of Palau
PLW,2012,Education Index,0.8973401915697028,0.9132598872777777,,Estimated,Oceania,Micronesia,Republic of Palau
PLW,2017,Education Index,0.8973401915697028,0.9132598872777777,,Estimated,Oceania,Micronesia,Republic of Palau
PLW,2022,Education Index,0.8973401915697028,0.9132598872777777,,United Nations Development Programme (UNDP),Oceania,Micronesia,Republic of Palau
PNG,2007,Education Index,0.352664032981752,0.47354792653333333,,Estimated,Oceania,Melanesia,Independent State of Papua New Guinea
PNG,2012,Education Index,0.352664032981752,0.47354792653333333,,Estimated,Oceania,Melanesia,Independent State of Papua New Guinea
PNG,2017,Education Index,0.352664032981752,0.47354792653333333,,Estimated,Oceania,Melanesia,Independent State of Papua New Guinea
PNG,2022,Education Index,0.352664032981752,0.47354792653333333,,United Nations Development Programme (UNDP),Oceania,Melanesia,Independent State of Papua New Guinea
POL,2007,Education Index,0.8623707589492006,0.8814505524999999,,Estimated,Europe,Eastern Europe,Republic of Poland
POL,2012,Education Index,0.8623707589492006,0.8814505524999999,,Estimated,Europe,Eastern Europe,Republic of Poland
POL,2017,Education Index,0.8623707589492006,0.8814505524999999,,Estimated,Europe,Eastern Europe,Republic of Poland
POL,2022,Education Index,0.8623707589492006,0.8814505524999999,,United Nations Development Programme (UNDP),Europe,Eastern Europe,Republic of Poland
PRI,2007,Education Index,0.687944103302486,0.7305118493282051,,Estimated,America,Caribbean,Puerto Rico
PRI,2012,Education Index,0.687944103302486,0.7305118493282051,,Estimated,America,Caribbean,Puerto Rico
PRI,2017,Education Index,0.687944103302486,0.7305118493282051,,Estimated,America,Caribbean,Puerto Rico
PRI,2022,Education Index,0.687944103302486,0.7305118493282051,,Estimated,America,Caribbean,Puerto Rico
PRK,2007,Education Index,0.7812626909472593,0.8096929698488889,,Estimated,Asia,Eastern Asia,Democratic People's Republic of Korea
PRK,2012,Education Index,0.7812626909472593,0.8096929698488889,,Estimated,Asia,Eastern Asia,Democratic People's Republic of Korea
PRK,2017,Education Index,0.7812626909472593,0.8096929698488889,,Estimated,Asia,Eastern Asia,Democratic People's Republic of Korea
PRK,2022,Education Index,0.7812626909472593,0.8096929698488889,,Estimated,Asia,Eastern Asia,Democratic People's Republic of Korea
PRT,2007,Education Index,0.7543109452753868,0.7864593718999999,,Estimated,Europe,Southern Europe,Portuguese Republic
PRT,2012,Education Index,0.7543109452753868,0.7864593718999999,,Estimated,Europe,Southern Europe,Portuguese Republic
PRT,2017,Education Index,0.7543109452753868,0.7864593718999999,,Estimated,Europe,Southern Europe,Portuguese Republic
PRT,2022,Education Index,0.7543109452753868,0.7864593718999999,,United Nations Development Programme (UNDP),Europe,Southern Europe,Portuguese Republic
PRY,2007,Education Index,0.628388389290794,0.681799385211111,,Estimated,America,South America,Republic of Paraguay
PRY,2012,Education Index,0.628388389290794,0.681799385211111,,Estimated,America,South America,Republic of Paraguay
PRY,2017,Education Index,0.628388389290794,0.681799385211111,,Estimated,America,South America,Republic of Paraguay
PRY,2022,Education Index,0.628388389290794,0.681799385211111,,United Nations Development Programme (UNDP),America,South America,Republic of Paraguay
PSE,2007,Education Index,0.6467773539811641,0.6966921328444444,,Estimated,Asia,Western Asia,State of Palestine
PSE,2012,Education Index,0.6467773539811641,0.6966921328444444,,Estimated,Asia,Western Asia,State of Palestine
PSE,2017,Education Index,0.6467773539811641,0.6966921328444444,,Estimated,Asia,Western Asia,State of Palestine
PSE,2022,Education Index,0.6467773539811641,0.6966921328444444,,United Nations Development Programme (UNDP),Asia,Western Asia,State of Palestine
PYF,2007,Education Index,0.6775467330297967,0.7219069930555556,,Estimated,Oceania,Polynesia,French Polynesia
PYF,2012,Education Index,0.6775467330297967,0.7219069930555556,,Estimated,Oceania,Polynesia,French Polynesia
PYF,2017,Education Index,0.6775467330297967,0.7219069930555556,,Estimated,Oceania,Polynesia,French Polynesia
PYF,2022,Education Index,0.6775467330297967,0.7219069930555556,,Estimated,Oceania,Polynesia,French Polynesia
QAT,2007,Education Index,0.6584037222404412,0.7061760030555555,,Estimated,Asia,Western Asia,State of Qatar
QAT,2012,Education Index,0.6584037222404412,0.7061760030555555,,Estimated,Asia,Western Asia,State of Qatar
QAT,2017,Education Index,0.6584037222404412,0.7061760030555555,,Estimated,Asia,Western Asia,State of Qatar
QAT,2022,Education Index,0.6584037222404412,0.7061760030555555,,United Nations Development Programme (UNDP),Asia,Western Asia,State of Qatar
ROU,2007,Education Index,0.7487000302777325,0.7816601552777778,,Estimated,Europe,Eastern Europe,Romania
ROU,2012,Education Index,0.7487000302777325,0.7816601552777778,,Estimated,Europe,Eastern Europe,Romania
ROU,2017,Education Index,0.7487000302777325,0.7816601552777778,,Estimated,Europe,Eastern Europe,Romania
ROU,2022,Education Index,0.7487000302777325,0.7816601552777778,,United Nations Development Programme (UNDP),Europe,Eastern Europe,Romania
RUS,2007,Education Index,0.8258181145118021,0.8487662446666666,,Estimated,Europe,Eastern Europe,Russian Federation
RUS,2012,Education Index,0.8258181145118021,0.8487662446666666,,Estimated,Europe,Eastern Europe,Russian Federation
RUS,2017,Education Index,0.8258181145118021,0.8487662446666666,,Estimated,Europe,Eastern Europe,Russian Federation
RUS,2022,Education Index,0.8258181145118021,0.8487662446666666,,United Nations Development Programme (UNDP),Europe,Eastern Europe,Russian Federation
RWA,2007,Education Index,0.36011222390105513,0.47881923263333337,,Estimated,Africa,Eastern Africa,Republic of Rwanda
RWA,2012,Education Index,0.36011222390105513,0.47881923263333337,,Estimated,Africa,Eastern Africa,Republic of Rwanda
RWA,2017,Education Index,0.36011222390105513,0.47881923263333337,,Estimated,Africa,Eastern Africa,Republic of Rwanda
RWA,2022,Education Index,0.36011222390105513,0.47881923263333337,,United Nations Development Programme (UNDP),Africa,Eastern Africa,Republic of Rwanda
SAU,2007,Education Index,0.7682794326551029,0.798463347,,Estimated,Asia,Western Asia,Kingdom of Saudi Arabia
SAU,2012,Education Index,0.7682794326551029,0.798463347,,Estimated,Asia,Western Asia,Kingdom of Saudi Arabia
SAU,2017,Education Index,0.7682794326551029,0.798463347,,Estimated,Asia,Western Asia,Kingdom of Saudi Arabia
SAU,2022,Education Index,0.7682794326551029,0.798463347,,United Nations Development Programme (UNDP),Asia,Western Asia,Kingdom of Saudi Arabia
SDN,2007,Education Index,0.19330295886254342,0.36515798280555556,,Estimated,Africa,Northern Africa,Republic of the Sudan
SDN,2012,Education Index,0.19330295886254342,0.36515798280555556,,Estimated,Africa,Northern Africa,Republic of the Sudan
SDN,2017,Education Index,0.19330295886254342,0.36515798280555556,,Estimated,Africa,Northern Africa,Republic of the Sudan
SDN,2022,Education Index,0.19330295886254342,0.36515798280555556,,United Nations Development Programme (UNDP),Africa,Northern Africa,Republic of the Sudan
SEN,2007,Education Index,0.17041680959676772,0.35026084875,,Estimated,Africa,Western Africa,Republic of Senegal
SEN,2012,Education Index,0.17041680959676772,0.35026084875,,Estimated,Africa,Western Africa,Republic of Senegal
SEN,2017,Education Index,0.17041680959676772,0.35026084875,,Estimated,Africa,Western Africa,Republic of Senegal
SEN,2022,Education Index,0.17041680959676772,0.35026084875,,United Nations Development Programme (UNDP),Africa,Western Africa,Republic of Senegal
SGP,2007,Education Index,0.8463070772147971,0.867016304888889,,Estimated,Asia,South-eastern Asia,Republic of Singapore
SGP,2012,Education Index,0.8463070772147971,0.867016304888889,,Estimated,Asia,South-eastern Asia,Republic of Singapore
SGP,2017,Education Index,0.8463070772147971,0.867016304888889,,Estimated,Asia,South-eastern Asia,Republic of Singapore
SGP,2022,Education Index,0.8463070772147971,0.867016304888889,,United Nations Development Programme (UNDP),Asia,South-eastern Asia,Republic of Singapore
SLB,2007,Education Index,0.3647630178192219,0.4821202969444444,,Estimated,Oceania,Melanesia,Solomon Islands
SLB,2012,Education Index,0.3647630178192219,0.4821202969444444,,Estimated,Oceania,Melanesia,Solomon Islands
SLB,2017,Education Index,0.3647630178192219,0.4821202969444444,,Estimated,Oceania,Melanesia,Solomon Islands
SLB,2022,Education Index,0.3647630178192219,0.4821202969444444,,United Nations Development Programme (UNDP),Oceania,Melanesia,Solomon Islands
SLE,2007,Education Index,0.19728745054389,0.3677683298222222,,Estimated,Africa,Western Africa,Republic of Sierra Leone
SLE,2012,Education Index,0.19728745054389,0.3677683298222222,,Estimated,Africa,Western Africa,Republic of Sierra Leone
SLE,2017,Education Index,0.19728745054389,0.3677683298222222,,Estimated,Africa,Western Africa,Republic of Sierra Leone
SLE,2022,Education Index,0.19728745054389,0.3677683298222222,,United Nations Development Programme (UNDP),Africa,Western Africa,Republic of Sierra Leone
SLV,2007,Education Index,0.48384047314688916,0.5691958726,,Estimated,America,Central America,Republic of El Salvador
SLV,2012,Education Index,0.48384047314688916,0.5691958726,,Estimated,America,Central America,Republic of El Salvador
SLV,2017,Education Index,0.48384047314688916,0.5691958726,,Estimated,America,Central America,Republic of El Salvador
SLV,2022,Education Index,0.48384047314688916,0.5691958726,,United Nations Development Programme (UNDP),America,Central America,Republic of El Salvador
SMR,2007,Education Index,0.6449644838983899,0.6952180953333333,,Estimated,Europe,Southern Europe,Republic of San Marino
SMR,2012,Education Index,0.6449644838983899,0.6952180953333333,,Estimated,Europe,Southern Europe,Republic of San Marino
SMR,2017,Education Index,0.6449644838983899,0.6952180953333333,,Estimated,Europe,Southern Europe,Republic of San Marino
SMR,2022,Education Index,0.6449644838983899,0.6952180953333333,,United Nations Development Programme (UNDP),Europe,Southern Europe,Republic of San Marino
SOM,2007,Education Index,0.05204634261396221,0.2757664545611111,,Estimated,Africa,Eastern Africa,Federal Republic of Somalia
SOM,2012,Education Index,0.05204634261396221,0.2757664545611111,,Estimated,Africa,Eastern Africa,Federal Republic of Somalia
SOM,2017,Education Index,0.05204634261396221,0.2757664545611111,,Estimated,Africa,Eastern Africa,Federal Republic of Somalia
SOM,2022,Education Index,0.05204634261396221,0.2757664545611111,,United Nations Development Programme (UNDP),Africa,Eastern Africa,Federal Republic of Somalia
SRB,2007,Education Index,0.754233633238841,0.7863931563888888,,Estimated,Europe,Southern Europe,Republic of Serbia
SRB,2012,Education Index,0.754233633238841,0.7863931563888888,,Estimated,Europe,Southern Europe,Republic of Serbia
SRB,2017,Education Index,0.754233633238841,0.7863931563888888,,Estimated,Europe,Southern Europe,Republic of Serbia
SRB,2022,Education Index,0.754233633238841,0.7863931563888888,,United Nations Development Programme (UNDP),Europe,Southern Europe,Republic of Serbia
SSD,2007,Education Index,0.16598160093875977,0.3473927268722222,,Estimated,Africa,Eastern Africa,Republic of South Sudan
SSD,2012,Education Index,0.16598160093875977,0.3473927268722222,,Estimated,Africa,Eastern Africa,Republic of South Sudan
SSD,2017,Education Index,0.16598160093875977,0.3473927268722222,,Estimated,Africa,Eastern Africa,Republic of South Sudan
SSD,2022,Education Index,0.16598160093875977,0.3473927268722222,,United Nations Development Programme (UNDP),Africa,Eastern Africa,Republic of South Sudan
STP,2007,Education Index,0.4567716277792681,0.5489629139333333,,Estimated,Africa,Middle Africa,Democratic Republic of São Tomé and Príncipe
STP,2012,Education Index,0.4567716277792681,0.5489629139333333,,Estimated,Africa,Middle Africa,Democratic Republic of São Tomé and Príncipe
STP,2017,Education Index,0.4567716277792681,0.5489629139333333,,Estimated,Africa,Middle Africa,Democratic Republic of São Tomé and Príncipe
STP,2022,Education Index,0.4567716277792681,0.5489629139333333,,United Nations Development Programme (UNDP),Africa,Middle Africa,Democratic Republic of São Tomé and Príncipe
SUR,2007,Education Index,0.5034794291911223,0.5840404981888889,,Estimated,America,South America,Republic of Suriname
SUR,2012,Education Index,0.5034794291911223,0.5840404981888889,,Estimated,America,South America,Republic of Suriname
SUR,2017,Education Index,0.5034794291911223,0.5840404981888889,,Estimated,America,South America,Republic of Suriname
SUR,2022,Education Index,0.5034794291911223,0.5840404981888889,,United Nations Development Programme (UNDP),America,South America,Republic of Suriname
SVK,2007,Education Index,0.8187422719281807,0.8425051358333333,,Estimated,Europe,Eastern Europe,Slovak Republic
SVK,2012,Education Index,0.8187422719281807,0.8425051358333333,,Estimated,Europe,Eastern Europe,Slovak Republic
SVK,2017,Education Index,0.8187422719281807,0.8425051358333333,,Estimated,Europe,Eastern Europe,Slovak Republic
SVK,2022,Education Index,0.8187422719281807,0.8425051358333333,,United Nations Development Programme (UNDP),Europe,Eastern Europe,Slovak Republic
SVN,2007,Education Index,0.896898401004354,0.9128546849444444,,Estimated,Europe,Southern Europe,Republic of Slovenia
SVN,2012,Education Index,0.896898401004354,0.9128546849444444,,Estimated,Europe,Southern Europe,Republic of Slovenia
SVN,2017,Education Index,0.896898401004354,0.9128546849444444,,Estimated,Europe,Southern Europe,Republic of Slovenia
SVN,2022,Education Index,0.896898401004354,0.9128546849444444,,United Nations Development Programme (UNDP),Europe,Southern Europe,Republic of Slovenia
SWE,2007,Education Index,0.9383574103060219,0.9512565013888888,,Estimated,Europe,Northern Europe,Kingdom of Sweden
SWE,2012,Education Index,0.9383574103060219,0.9512565013888888,,Estimated,Europe,Northern Europe,Kingdom of Sweden
SWE,2017,Education Index,0.9383574103060219,0.9512565013888888,,Estimated,Europe,Northern Europe,Kingdom of Sweden
